date lat lon thetamin amplitude circulation radius
2001011912   75.62   45.00  975.72   24.03    0.00    2.39
2001011918   72.40   45.00  974.99   27.16  357.26   -0.73
2001012000   68.19   62.10  976.24   20.08  787.56    1.25
2001012006   64.85   71.57  981.23   22.47  558.03    4.99
2001012012   64.85   71.57  979.12   25.03    0.00   -2.11
2001012018   63.23   77.74  985.11   16.09  349.21    5.99
2001012100   65.91   81.87  988.01   12.32  356.39    2.90
2001012106   66.13   87.27  993.34   12.05  244.63    5.33
2001012112   66.13   87.27  995.70    9.57    0.00    2.36
14         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001012006   69.16  225.00  992.36    7.50 -999.00 -999.00
2001012012   68.92  233.75  995.42    5.26  347.99    3.06
2001012018   68.19  242.10  995.26    6.86  347.96   -0.16
2001012100   68.19  242.10  994.97    7.16    0.00   -0.29
2001012106   69.16  247.62  994.05    8.43  247.23   -0.93
2001012112   67.71  255.26  992.69   17.86  350.31   -1.36
2001012118   67.71  255.26  991.11   17.18    0.00   -1.59
2001012200   68.19  261.03  991.49   17.63  246.06    0.39
2001012206   68.19  261.03  991.07   17.24    0.00   -0.42
2001012212   68.43  266.99  993.83   12.87  245.73    2.75
2001012218   63.82  267.51  995.14   10.25  512.00    1.32
2001012300   61.51  272.29  996.75    8.66  353.36    1.61
2001012306   61.32  276.84  996.66    8.51  242.41   -0.09
2001012312   61.32  276.84  998.36   11.49    0.00    1.70
19         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001012006   72.11  341.57 1001.24   16.03 -999.00 -999.00
2001012012   74.92  347.01  997.35   21.26  355.39   -3.89
2001012018   77.53  354.81  996.97   18.64  354.79   -0.38
2001012100   79.78    6.34  993.20   27.57  353.31   -3.77
2001012106   82.02    8.13  991.77   25.92  250.47   -1.43
2001012112   83.42   30.96  994.01   19.31  353.38    2.23
2001012118   82.02   45.00  994.63   15.93  250.09    0.62
2001012200   77.12   52.12  991.07   22.08  561.13   -3.56
2001012206   73.30   61.70  991.15   21.43  501.89    0.08
2001012212   71.26   64.98  990.85   19.43  251.90   -0.29
2001012218   69.16   67.62  995.03   15.88  253.16    4.18
2001012300   67.02   69.78  996.34   15.46  253.67    1.31
2001012306   64.85   71.57 1003.04   12.38  253.99    6.69
2001012312   61.88   68.63 1005.68   13.35  360.41    2.64
2001012318   62.64   73.07 1010.41    9.41  244.24    4.73
2001012400   59.70   70.20 1012.21    6.73  360.44    1.80
2001012406   58.15   75.47 1014.72    7.02  347.22    2.51
2001012412   60.95   78.69 1014.31    4.47  359.48   -0.41
2001012418   61.32   83.16 1013.82    3.61  242.87   -0.50
13         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001012118   72.69  101.31  997.08    8.63 -999.00 -999.00
2001012200   72.99   93.81  997.96    6.87  247.58    0.88
2001012206   72.69  101.31  998.65    6.87  247.58    0.69
2001012212   72.99   93.81  998.86    5.81  247.58    0.21
2001012218   72.69  101.31 1000.24    7.25  247.58    1.37
2001012300   72.69  101.31 1001.82    6.26    0.00    1.58
2001012306   70.18  120.96 1003.56    9.21  743.64    1.74
2001012312   71.26  115.02 1003.80    7.29  248.27    0.24
2001012318   71.26  115.02 1005.43    6.71    0.00    1.63
2001012400   70.18  120.96 1007.46    8.03  248.27    2.03
2001012406   70.18  120.96 1008.21    9.10    0.00    0.75
2001012412   73.30  118.30 1009.32    6.86  358.22    1.11
2001012418   73.30  118.30 1009.83    6.71    0.00    0.51
21         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001012206   69.92  343.61  990.26   17.18 -999.00 -999.00
2001012212   72.69  348.69  992.03   20.81  356.22    1.78
2001012218   74.92  347.01  991.62   18.56  252.78   -0.41
2001012300   79.78  353.66  987.36   21.92  562.03   -4.27
2001012306   82.02  351.87  983.23   30.90  250.47   -4.12
2001012312   82.02  351.87  984.34   25.18    0.00    1.10
2001012318   84.25   11.31  982.08   34.47  354.02   -2.26
2001012400   84.25   11.31  983.27   26.30    0.00    1.19
2001012406   83.42   30.96  988.73   13.52  250.04    5.46
2001012412   80.29   54.46  988.38   21.33  500.25   -0.35
2001012418   78.38   60.95  987.80   24.43  250.01   -0.57
2001012500   76.35   65.56  987.99   22.51  251.31    0.19
2001012506   72.11   71.57  990.74   22.20  503.52    2.75
2001012512   72.11   71.57  992.45   18.88    0.00    1.71
2001012518   67.71   75.26  994.02   21.71  507.80    1.57
2001012600   65.91   81.87  995.68   16.95  350.84    1.66
2001012606   63.82   87.51  999.35   14.76  352.50    3.67
2001012612   63.82   87.51 1002.87   13.04    0.00    3.52
2001012618   63.82   92.49 1004.80    9.83  243.72    1.93
2001012700   62.64  106.93 1007.35    7.29  731.73    2.55
2001012706   63.03  117.65 1005.86   11.49  544.09   -1.49
17         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001012306   70.71  220.24 1001.75    7.66 -999.00 -999.00
2001012312   69.16  225.00  999.55    7.98  249.68   -2.20
2001012318   68.92  233.75  998.81    8.26  347.99   -0.75
2001012400   70.18  239.04  999.79    7.52  248.05    0.99
2001012406   67.71  255.26  995.42   18.84  699.50   -4.38
2001012412   68.19  261.03  994.92   13.16  246.06   -0.50
2001012418   68.43  266.99  991.69   12.51  245.73   -3.23
2001012500   68.43  273.01  991.78   11.36  245.45    0.09
2001012506   68.19  278.97  988.60   13.98  245.73   -3.18
2001012512   68.19  278.97  988.27   14.18    0.00   -0.33
2001012518   65.91  278.13  987.03   17.06  255.56   -1.24
2001012600   65.91  278.13  986.89   17.56    0.00   -0.14
2001012606   63.23  282.26  984.42   13.11  356.39   -2.48
2001012612   63.23  282.26  983.22   13.93    0.00   -1.20
2001012618   63.23  282.26  984.28   15.20    0.00    1.06
2001012700   63.23  282.26  985.95   14.20    0.00    1.67
2001012706   63.23  282.26  988.47   12.63    0.00    2.52
14         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001012906   84.25  258.69 1000.70    6.07 -999.00 -999.00
2001012912   83.42  239.04  998.86   10.95  250.04   -1.84
2001012918   83.42  239.04  997.87    9.83    0.00   -0.99
2001013000   83.42  239.04  998.06    9.02    0.00    0.19
2001013006   81.41  246.80  997.43   12.94  249.80   -0.63
2001013012   81.41  246.80  997.36   12.18    0.00   -0.07
2001013018   80.29  234.46  997.15   12.02  249.97   -0.21
2001013100   82.02  225.00  996.46   10.78  250.17   -0.68
2001013106   82.02  225.00  996.84   11.43    0.00    0.37
2001013112   80.29  215.54  996.85   14.64  250.17    0.01
2001013118   82.02  225.00  995.56   11.98  250.17   -1.29
2001020100   82.02  225.00  993.49   13.00    0.00   -2.07
2001020106   82.02  225.00  992.37   12.72    0.00   -1.11
2001020112   82.02  225.00  992.94   10.33    0.00    0.56
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001020118   79.78  186.34  993.78    7.21 -999.00 -999.00
2001020200   79.78  186.34  990.89   11.84    0.00   -2.89
2001020206   79.29  198.43  991.02    8.82  249.15    0.13
2001020212   79.29  198.43  990.40   11.42    0.00   -0.62
2001020218   78.38  209.05  989.97   16.36  249.04   -0.43
2001020300   80.29  215.54  992.32   17.93  250.01    2.35
2001020306   80.29  215.54  994.88   15.43    0.00    2.57
2001020312   80.29  215.54  997.93   12.44    0.00    3.05
2001020318   82.02  225.00  999.46    9.17  250.17    1.53
2001020400   82.02  225.00 1001.46    7.69    0.00    2.00
17         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001020318   84.25  348.69  998.58   24.05 -999.00 -999.00
2001020400   86.44   18.43  997.39   12.40  353.96   -1.19
2001020406   85.22   45.00  994.79   22.27  249.99   -2.59
2001020412   82.02   81.87  997.26   19.00  559.66    2.47
2001020418   79.78   83.66  994.94   20.84  250.47   -2.32
2001020500   77.53   84.81  998.66   13.86  250.88    3.71
2001020506   72.99   93.81  999.60   18.40  562.72    0.94
2001020512   72.99   93.81 1000.98   14.53    0.00    1.38
2001020518   70.45  100.01 1000.20   16.91  354.56   -0.78
2001020600   67.71  104.74 1002.74   18.28  356.88    2.54
2001020606   65.48  103.39 1003.61   18.01  254.45    0.87
2001020612   64.85  108.43 1007.04   14.61  244.96    3.42
2001020618   62.64  106.93 1007.98   13.40  255.99    0.94
2001020700   62.64  106.93 1010.93   14.63    0.00    2.95
2001020706   61.88  111.37 1012.79    8.47  244.24    1.86
2001020712   59.70  109.80 1016.26   11.67  256.36    3.48
2001020718   59.70  109.80 1017.71   12.61    0.00    1.45
30         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001020600   52.97  343.81  969.43   16.56 -999.00 -999.00
2001020606   53.57  347.28  965.82   24.81  239.64   -3.62
2001020612   54.02  350.84  967.70   32.25  238.56    1.88
2001020618   54.02  350.84  973.07   24.30    0.00    5.37
2001020700   56.83  358.03  978.01   21.12  549.22    4.95
2001020706   59.18    2.12  979.37   18.80  354.54    1.36
2001020712   61.51    2.29  980.26   12.08  258.68    0.89
2001020718   63.62    7.43  980.14   17.28  351.72   -0.12
2001020800   65.48   13.39  983.45   20.69  350.96    3.32
2001020806   64.85   18.43  985.27   22.66  244.96    1.81
2001020812   69.16   22.38  985.93    9.61  507.66    0.67
2001020818   71.26   25.02  983.36   10.48  253.16   -2.57
2001020900   72.11   34.70  981.24   24.10  349.98   -2.12
2001020906   73.93   39.29  978.15   20.94  250.64   -3.09
2001020912   77.12   37.88  977.06   23.39  356.06   -1.09
2001020918   78.82   45.00  976.68   21.68  250.03   -0.38
2001021000   78.82   45.00  977.57   19.46    0.00    0.89
2001021006   80.29   54.46  978.35   21.85  250.10    0.79
2001021012   82.02   45.00  981.03   20.21  250.17    2.68
2001021018   83.42   59.04  982.90   16.32  250.09    1.87
2001021100   83.42   59.04  985.97   15.98    0.00    3.07
2001021106   84.25   78.69  988.71   16.09  250.04    2.74
2001021112   86.44   71.57  992.72   13.81  250.83    4.01
2001021118   86.44  108.43  994.84   13.58  249.61    2.12
2001021200   88.41  225.00  996.53    5.10  499.43    1.69
2001021206   84.25  258.69  996.59   11.08  500.79    0.06
2001021212   84.25  258.69  996.76   11.27    0.00    0.18
2001021218   82.02  261.87  996.36   14.01  250.90   -0.41
2001021300   82.02  261.87  996.33   14.49    0.00   -0.03
2001021306   82.02  261.87  996.01   12.76    0.00   -0.32
22         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001020712   74.92  192.99 1007.55   12.25 -999.00 -999.00
2001020718   76.35  204.44 1008.89   10.04  352.07    1.34
2001020800   77.12  217.88 1010.68   14.39  351.80    1.79
2001020806   77.12  217.88 1010.68   12.30    0.00    0.00
2001020812   77.12  232.12 1010.36   18.33  351.32   -0.32
2001020818   77.12  232.12 1010.74   13.52    0.00    0.38
2001020900   74.92  257.01 1010.11   13.87  703.86   -0.63
2001020906   74.92  257.01 1008.97   12.53    0.00   -1.14
2001020912   74.92  257.01 1009.82    8.73    0.00    0.85
2001020918   72.69  258.69 1008.31   12.46  252.78   -1.51
2001021000   72.69  258.69 1007.22   14.84    0.00   -1.09
2001021006   72.99  266.19 1004.97    9.11  247.58   -2.26
2001021012   72.99  273.81 1005.47    8.64  247.16    0.50
2001021018   70.71  273.37 1003.76    9.37  253.42   -1.71
2001021100   70.71  273.37 1002.04   13.55    0.00   -1.72
2001021106   70.71  273.37 1000.87   14.90    0.00   -1.17
2001021112   70.45  280.01 1000.09   18.58  246.51   -0.77
2001021118   70.45  280.01  999.67   18.34    0.00   -0.43
2001021200   65.91  278.13  999.57   14.71  509.57   -0.09
2001021206   65.48  283.39  997.62    9.98  244.82   -1.95
2001021212   65.48  283.39  998.14    9.78    0.00    0.52
2001021218   64.85  288.43  998.84    9.08  244.96    0.70
11         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001021518   77.53  264.81  995.51   16.11 -999.00 -999.00
2001021600   77.53  264.81  994.36   17.73    0.00   -1.15
2001021606   77.53  264.81  992.34   17.05    0.00   -2.03
2001021612   77.53  264.81  993.93   16.71    0.00    1.59
2001021618   75.26  265.60  993.90   12.62  252.70   -0.02
2001021700   77.53  264.81  997.88   12.98  252.70    3.98
2001021706   77.53  264.81  997.12   15.32    0.00   -0.77
2001021712   75.26  265.60  994.71   15.65  252.70   -2.41
2001021718   75.26  265.60  992.17   19.71    0.00   -2.54
2001021800   75.26  265.60  996.81   16.28    0.00    4.64
2001021806   72.99  273.81  996.84   11.99  353.70    0.04
16         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001021818   69.92  343.61  992.98   28.86 -999.00 -999.00
2001021900   72.99  356.19  992.60   25.30  557.73   -0.38
2001021906   72.99  356.19  988.37   32.72    0.00   -4.23
2001021912   75.26    4.40  989.74   29.93  353.70    1.37
2001021918   75.26    4.40  989.83   27.68    0.00    0.09
2001022000   75.26    4.40  989.69   19.87    0.00   -0.14
2001022006   75.26    4.40  986.74   13.59    0.00   -2.95
2001022012   70.45   10.01  982.79   16.30  563.74   -3.96
2001022018   70.45   10.01  978.76   15.55    0.00   -4.03
2001022100   70.45   10.01  980.31   14.28    0.00    1.55
2001022106   70.45   10.01  981.87   14.10    0.00    1.56
2001022112   70.45   10.01  985.72   15.38    0.00    3.85
2001022118   70.45   10.01  988.10   17.27    0.00    2.38
2001022200   70.71    3.37  992.42   13.85  246.51    4.32
2001022206   68.43    3.01  994.31    9.30  253.34    1.89
2001022212   65.91    8.13  998.81   10.41  355.79    4.50
9          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001022212   73.93   50.71 1003.57   10.84 -999.00 -999.00
2001022218   73.93   50.71 1002.96   13.06    0.00   -0.61
2001022300   72.40   45.00 1003.03   14.66  249.78    0.07
2001022306   72.11   34.70 1002.34   15.32  349.34   -0.69
2001022312   72.11   34.70 1001.83   20.79    0.00   -0.51
2001022318   72.11   34.70 1003.26   18.83    0.00    1.43
2001022400   72.11   34.70 1005.44   16.96    0.00    2.17
2001022406   72.11   34.70 1006.14   15.40    0.00    0.70
2001022412   73.30   28.30 1008.55   10.58  248.80    2.41
9          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001022600   67.02  302.91 1005.95   16.39 -999.00 -999.00
2001022606   70.18  300.96 1003.70   21.59  359.33   -2.25
2001022612   71.26  295.02 1007.54   15.24  248.27    3.83
2001022618   72.11  288.43 1010.49   13.08  248.20    2.95
2001022700   72.11  288.43 1014.49   13.68    0.00    4.00
2001022706   72.11  288.43 1014.47   10.72    0.00   -0.01
2001022712   74.25  291.04 1011.67   13.22  251.72   -2.81
2001022718   74.92  282.99 1010.91   10.26  248.54   -0.76
2001022800   74.92  282.99 1012.21    6.40    0.00    1.29
8          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001120206   63.82  325.62  981.13   12.51 -999.00 -999.00
2001120212   63.03  332.35  980.31   15.03  345.18   -0.82
2001120218   64.03  336.80  980.41   12.38  246.38    0.11
2001120300   67.71  345.26  982.55   21.46  559.39    2.14
2001120306   69.92  343.61  983.08   16.91  253.94    0.53
2001120312   74.92  347.01  982.94   30.19  566.09   -0.14
2001120318   74.25  338.96  984.65   30.82  248.54    1.72
2001120400   77.12  344.74  986.88   28.34  355.34    2.22
9          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001120406   82.02   98.13 1003.96   11.46 -999.00 -999.00
2001120412   83.42  120.96 1005.75   16.10  353.38    1.79
2001120418   83.42  120.96 1005.77   16.30    0.00    0.02
2001120500   83.42  120.96 1006.45   19.86    0.00    0.68
2001120506   83.42  120.96 1005.83   18.74    0.00   -0.61
2001120512   83.42  120.96 1012.12   14.30    0.00    6.29
2001120518   82.02  135.00 1016.16   17.23  250.09    4.03
2001120600   82.02  135.00 1022.31   13.03    0.00    6.15
2001120606   82.02  135.00 1023.85   10.14    0.00    1.54
9          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001120500   67.71  255.26 1002.20   15.61 -999.00 -999.00
2001120506   67.71  255.26 1000.90   18.05    0.00   -1.30
2001120512   69.92  253.61 1002.17   13.58  253.94    1.27
2001120518   69.92  253.61 1002.00   12.71    0.00   -0.18
2001120600   69.92  253.61 1001.13    9.42    0.00   -0.86
2001120606   75.26  265.60 1000.10    4.89  710.85   -1.03
2001120612   74.92  257.01  998.06   10.28  247.88   -2.04
2001120618   74.92  257.01  997.12    6.18    0.00   -0.94
2001120700   74.92  257.01  996.15    9.39    0.00   -0.97
20         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001121118   79.29  161.57  997.49    9.40 -999.00 -999.00
2001121200   79.29  161.57  995.55    9.64    0.00   -1.93
2001121206   77.12  164.74  994.18   17.00  251.18   -1.38
2001121212   77.12  164.74  991.82   17.16    0.00   -2.36
2001121218   77.12  164.74  989.92   17.62    0.00   -1.90
2001121300   77.12  164.74  989.15   16.59    0.00   -0.77
2001121306   77.12  164.74  988.40   16.95    0.00   -0.75
2001121312   77.12  164.74  989.62   14.24    0.00    1.22
2001121318   77.12  164.74  990.40   13.65    0.00    0.77
2001121400   77.12  164.74  990.87   10.61    0.00    0.47
2001121406   79.29  161.57  991.05    7.95  251.18    0.18
2001121412   77.12  164.74  990.85   10.24  251.18   -0.20
2001121418   77.12  164.74  991.80   10.15    0.00    0.95
2001121500   77.53  174.81  992.59   14.50  249.01    0.78
2001121506   79.78  173.66  993.75    9.34  250.88    1.16
2001121512   79.78  173.66  994.95    9.92    0.00    1.20
2001121518   79.78  173.66  996.78    8.28    0.00    1.83
2001121600   82.02  171.87  997.73   10.48  250.47    0.95
2001121606   82.02  171.87  999.65   10.31    0.00    1.92
2001121612   82.02  171.87 1000.84   10.09    0.00    1.19
9          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001121312   69.16  315.00  999.61   25.32 -999.00 -999.00
2001121318   73.93  320.71  996.05   33.27  565.35   -3.57
2001121400   73.93  320.71  998.55   26.78    0.00    2.51
2001121406   73.93  320.71  995.85   22.22    0.00   -2.70
2001121412   73.93  320.71  996.25   27.08    0.00    0.40
2001121418   73.93  320.71  995.07   28.32    0.00   -1.18
2001121500   75.26  327.53 1004.28   26.65  249.12    9.21
2001121506   73.30  331.70 1006.85   12.92  250.87    2.56
2001121512   72.11  341.57 1008.50   23.89  350.79    1.66
16         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001121412   79.78  353.66 1001.69   11.47 -999.00 -999.00
2001121418   79.78    6.34  998.93   15.61  249.13   -2.77
2001121500   79.29   18.43  997.73   11.81  249.15   -1.19
2001121506   77.12   37.88  994.71   16.89  499.15   -3.02
2001121512   75.62   45.00  991.43   15.56  249.41   -3.28
2001121518   75.26   57.53  988.17   24.25  351.09   -3.26
2001121600   74.25   68.96  986.53   23.01  351.12   -1.65
2001121606   74.92   77.01  981.58   26.47  248.54   -4.94
2001121612   75.26   85.60  982.51   21.00  247.88    0.93
2001121618   75.26   94.40  983.07   21.39  248.20    0.56
2001121700   74.92  103.00  982.77   23.62  248.16   -0.30
2001121706   74.25  111.04  986.10   17.18  248.26    3.34
2001121712   75.26  122.47  988.96   19.59  351.12    2.86
2001121718   75.26  122.47  990.76   17.60    0.00    1.80
2001121800   77.12  127.88  995.66   13.42  251.02    4.91
2001121806   77.12  127.88  998.56   10.89    0.00    2.89
17         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001121612   72.40   45.00  990.73   23.14 -999.00 -999.00
2001121618   72.40   45.00  983.22   37.05    0.00   -7.50
2001121700   70.71   49.76  979.89   27.03  251.01   -3.33
2001121706   70.71   49.76  978.30   30.27    0.00   -1.59
2001121712   72.11   55.30  977.44   31.22  249.88   -0.86
2001121718   70.18   59.04  979.03   26.85  252.56    1.59
2001121800   70.18   59.04  981.78   23.71    0.00    2.75
2001121806   70.18   59.04  984.33   19.57    0.00    2.55
2001121812   70.18   59.04  985.41   17.49    0.00    1.08
2001121818   70.18   59.04  986.83   16.63    0.00    1.42
2001121900   70.18   59.04  985.43   16.02    0.00   -1.40
2001121906   70.18   59.04  985.31   16.25    0.00   -0.12
2001121912   70.18   59.04  984.06   19.69    0.00   -1.24
2001121918   70.18   59.04  984.29   18.99    0.00    0.23
2001122000   71.26   64.98  983.19   13.54  248.27   -1.11
2001122006   73.30   61.70  983.25   11.73  251.90    0.06
2001122012   74.25   68.96  986.06    9.23  248.31    2.81
29         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001121700   54.02  232.76  985.16   12.54 -999.00 -999.00
2001121706   54.63  240.95  982.73   29.48  533.92   -2.43
2001121712   55.71  244.29  984.29   20.76  243.18    1.56
2001121718   55.24  252.76  993.13   13.44  534.82    8.84
2001121800   59.70  250.20  997.51   20.78  517.77    4.38
2001121806   64.03  246.80  999.71   17.72  512.11    2.20
2001121812   64.85  251.57  999.73   24.45  245.72    0.01
2001121818   67.02  249.77 1002.19   16.91  254.13    2.47
2001121900   69.16  247.62  999.86   19.37  253.53   -2.33
2001121906   71.26  244.98 1000.32   17.02  253.16    0.46
2001121912   72.11  235.30  997.60   23.61  349.98   -2.72
2001121918   73.93  230.71  994.27   20.94  250.64   -3.34
2001122000   75.62  225.00  991.00   23.83  250.47   -3.27
2001122006   77.12  217.88  989.00   26.89  249.41   -2.00
2001122012   77.12  217.88  987.64   27.48    0.00   -1.36
2001122018   78.38  209.05  989.15   19.38  250.11    1.51
2001122100   78.38  209.05  989.32   16.55    0.00    0.18
2001122106   78.38  209.05  989.43   14.56    0.00    0.11
2001122112   78.38  209.05  990.03   12.63    0.00    0.59
2001122118   80.29  215.54  990.85   13.21  250.01    0.83
2001122200   83.42  210.96  991.88    6.85  354.38    1.02
2001122206   86.44  198.43  991.42    5.72  354.93   -0.45
2001122212   86.44  198.43  990.24    6.14    0.00   -1.19
2001122218   88.41  135.00  988.66    4.66  353.23   -1.58
2001122300   86.44  108.43  987.07   17.49  249.98   -1.59
2001122306   86.44   71.57  986.26   13.54  249.61   -0.81
2001122312   86.44   71.57  988.10    8.63    0.00    1.84
2001122318   83.42   59.04  988.11    8.06  354.93    0.00
2001122400   85.22   45.00  987.71   11.94  250.88   -0.40
11         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001122100   77.53   84.81  990.96   10.71 -999.00 -999.00
2001122106   77.53   84.81  990.21   13.24    0.00   -0.75
2001122112   77.53   95.19  991.36   14.46  248.35    1.14
2001122118   77.12  105.25  993.68   14.62  248.77    2.33
2001122200   77.12  127.88  992.82   13.46  556.22   -0.87
2001122206   77.12  127.88  993.00   13.55    0.00    0.19
2001122212   77.12  142.12  994.90   10.69  351.32    1.89
2001122218   77.12  142.12  995.54   11.45    0.00    0.64
2001122300   77.12  142.12  995.87   11.43    0.00    0.33
2001122306   77.12  142.12  999.38    7.86    0.00    3.51
2001122312   77.12  142.12 1000.28    6.31    0.00    0.89
12         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001122100   70.71   40.24  987.60   11.11 -999.00 -999.00
2001122106   70.71   40.24  988.50    8.80    0.00    0.91
2001122112   67.48   40.91  987.41   10.42  359.34   -1.09
2001122118   69.16   45.00  986.83   10.18  250.58   -0.58
2001122200   69.16   45.00  987.74   10.19    0.00    0.91
2001122206   69.16   45.00  987.54   11.43    0.00   -0.20
2001122212   69.16   45.00  988.23   10.12    0.00    0.69
2001122218   69.16   45.00  987.68   11.54    0.00   -0.55
2001122300   70.71   40.24  985.81   12.90  249.68   -1.87
2001122306   70.71   40.24  984.77   14.13    0.00   -1.04
2001122312   67.48   40.91  987.33   14.00  359.34    2.56
2001122318   70.71   40.24  988.39    7.20  359.34    1.06
16         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001122206   56.67  210.96  980.92   20.92 -999.00 -999.00
2001122212   59.88  209.48  980.45   26.89  366.44   -0.47
2001122218   64.03  203.20  984.47   13.56  564.53    4.02
2001122300   67.02  200.23  985.84   23.25  358.63    1.37
2001122306   67.02  200.23  990.02   18.35    0.00    4.19
2001122312   69.16  202.38  993.81   12.56  253.53    3.78
2001122318   69.92  196.39  996.33   14.63  247.01    2.52
2001122400   72.11  198.43  997.70   14.14  253.85    1.37
2001122406   72.69  191.31  998.03   13.68  247.20    0.33
2001122412   72.69  191.31  998.18   13.31    0.00    0.15
2001122418   72.69  191.31  998.88   13.02    0.00    0.70
2001122500   72.69  191.31 1000.34   12.67    0.00    1.47
2001122506   74.92  192.99 1002.90   14.81  252.78    2.56
2001122512   74.92  192.99 1007.08   11.18    0.00    4.18
2001122518   75.26  184.40 1011.29    4.85  247.88    4.21
2001122600   77.53  185.19 1014.25    5.94  252.70    2.96
15         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001122412   73.30   28.30  980.57   18.39 -999.00 -999.00
2001122418   73.93   39.29  979.30   15.44  350.46   -1.27
2001122500   75.62   45.00  980.12   14.57  250.47    0.82
2001122506   75.62   45.00  981.81    9.84    0.00    1.69
2001122512   73.30   28.30  982.96    6.34  556.52    1.15
2001122518   73.30   28.30  982.93    8.16    0.00   -0.03
2001122600   74.92   12.99  982.38   20.15  496.85   -0.55
2001122606   72.11   18.43  983.00   10.24  355.39    0.61
2001122612   74.92   12.99  985.56   14.61  355.39    2.56
2001122618   70.45   10.01  987.11    7.72  505.45    1.55
2001122700   68.19    8.97  987.44   12.66  254.02    0.34
2001122706   68.19    8.97  988.40   13.94    0.00    0.96
2001122712   68.43    3.01  990.19   10.19  245.73    1.79
2001122718   68.43    3.01  989.07   12.52    0.00   -1.12
2001122800   68.43  356.99  990.35   17.47  245.45    1.28
9          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001122418   67.48  229.09  995.43   18.19 -999.00 -999.00
2001122500   68.92  233.75  997.67    9.44  249.67    2.24
2001122506   70.18  239.04  997.93   12.01  248.05    0.25
2001122512   71.26  244.98  998.92   10.73  248.27    1.00
2001122518   72.69  258.69  999.83   16.56  495.40    0.91
2001122600   72.69  258.69 1001.20   19.34    0.00    1.37
2001122606   72.99  266.19 1003.08   18.05  247.58    1.88
2001122612   70.71  266.63 1006.60   15.95  253.42    3.52
2001122618   70.71  266.63 1011.12   13.94    0.00    4.52
18         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001122712   62.64  196.93  988.64   11.43 -999.00 -999.00
2001122718   65.48  193.39  989.33   13.71  358.76    0.70
2001122800   69.92  196.39  992.56    6.45  508.39    3.23
2001122806   72.11  198.43  993.57    6.50  253.85    1.01
2001122812   74.92  192.99  992.91    9.24  355.39   -0.66
2001122818   77.12  195.26  991.82    8.61  251.50   -1.09
2001122900   77.53  185.19  989.98   12.29  249.01   -1.83
2001122906   82.02  188.13  988.21   17.57  501.35   -1.78
2001122912   82.02  188.13  987.99   15.89    0.00   -0.22
2001122918   82.02  171.87  985.02   19.48  249.63   -2.97
2001123000   84.25  168.69  985.95   18.78  250.90    0.93
2001123006   84.25  168.69  988.35   17.27    0.00    2.40
2001123012   84.25  168.69  990.74   15.76    0.00    2.38
2001123018   84.25  168.69  994.07   13.95    0.00    3.34
2001123100   86.44  161.57  995.49    7.52  250.83    1.42
2001123106   86.44  161.57  995.10    9.05    0.00   -0.39
2001123112   88.41  135.00  994.70    4.36  249.98   -0.40
2001123118   88.41  135.00  993.93    5.11    0.00   -0.77
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2001122718   67.71  104.74 1007.31   10.49 -999.00 -999.00
2001122800   67.71  104.74 1007.40   12.55    0.00    0.09
2001122806   67.02  110.22 1007.91    8.23  246.11    0.52
2001122812   67.71  104.74 1008.60   17.39  246.11    0.69
2001122818   67.02  110.22 1008.57    9.28  246.11   -0.03
2001122900   67.02  110.22 1010.36    7.37    0.00    1.79
2001122906   66.13  115.35 1010.36    6.74  246.78    0.00
2001122912   64.85  108.43 1011.80    8.53  348.49    1.45
2001122918   64.03  113.20 1012.83    2.70  245.72    1.03
